surface,symbol,_id,entrezgene,ensembl_id,pdb_id,name
type I myosin,I,1260934,1260934,,,DNA polymerase
type I myosin,I,8658843,8658843,,,protease
type I myosin,I,7020955,7020955,,,hypothetical protein I
type I myosin,I,3707888,3707888,,,DNA polymerase
type I myosin,I,40093773,40093773,,,tail assembly protein
type I myosin,I,18504818,18504818,,,baseplate assembly protein
type I myosin,I,1261864,1261864,,,assembly protein
type I myosin,I,2703515,2703515,,,tail assembly protein
type II myosin heavy chain,II,1260890,1260890,,,replication initiation protein
type II myosin heavy chain,II,3707873,3707873,,,receptor binding
type II myosin heavy chain,II,1260937,1260937,,,receptor binding
type II myosin heavy chain,II,912256,912256,,,hypothetical protein
type II myosin heavy chain,II,43131477,43131477,,,replication endonuclease
type II myosin heavy chain,II,927328,927328,,,replication initiation protein
type XIII collagen,XIII,3707886,3707886,,,terminal protein
type XIII collagen,XIII,1260933,1260933,,,terminal protein
tyrosine kinase,FER,2241,2241,ENSG00000151422,2KK6,FER tyrosine kinase
tyrosine kinase,TXK,7294,7294,ENSG00000074966,2,TXK tyrosine kinase
tyrosine kinase,BTK,695,695,ENSG00000010671,1AWW,Bruton tyrosine kinase
tyrosine kinase,TYK2,7297,7297,ENSG00000105397,3LXN,tyrosine kinase 2
ubiquitin,UBD,10537,10537,,2MBE,ubiquitin D
ubiquitin,UBB,7314,7314,ENSG00000170315,2KHW,ubiquitin B
ubiquitin,UBC,7316,7316,ENSG00000150991,1C3T,ubiquitin C
UL18,UL18,27815354,27815354,,,capsid triplex subunit 2
UL18,UL18,40524717,40524717,,,capsid protein
UL18,UL18,935585,935585,,,membrane glycoprotein UL18
UL18,UL18,8223369,8223369,,,UL18
UL18,UL18,26828056,26828056,,,capsid triplex subunit 2
UL18,UL18,1487414,1487414,,,capsid triplex subunit 2
UL18,UL18,3239032,3239032,,,capsid triplex subunit 2
UL18,UL18,18533909,18533909,,,capsid triplex subunit 2
UL18,UL18,3850177,3850177,,,capsid triplex subunit 2
UL18,UL18,2656978,2656978,,,capsid triplex subunit 2
UL29,UL29,26828054,26828054,,,single stranded binding protein ICP8
UL29,UL29,27815343,27815343,,,single-stranded DNA-binding protein
UL29,UL29,935566,935566,,,protein UL29
UL29,UL29,40524705,40524705,,,single-stranded DNA-binding protein
UL29,UL29,8223357,8223357,,,UL29
UL29,UL29,3239027,3239027,,,single-stranded DNA-binding protein
UL29,UL29,26887559,26887559,,,UL29 major DNA-binding protein
UL29,UL29,3850214,3850214,,,single-stranded DNA-binding protein
UL29,UL29,18533921,18533921,,,single-stranded DNA-binding protein
UL29,UL29,2656962,2656962,,,single-stranded DNA-binding protein
UL30,UL30,26828045,26828045,,,DNA polymerase
UL30,UL30,27815342,27815342,,,DNA polymerase catalytic subunit
UL30,UL30,935567,935567,,,protein UL30
UL30,UL30,40524704,40524704,,,"DNA polymerase, catalytic subunit"
UL30,UL30,8223356,8223356,,,UL30
UL30,UL30,3239048,3239048,,,DNA polymerase catalytic subunit
UL30,UL30,18533922,18533922,,,DNA polymerase catalytic subunit
UL30,UL30,3850215,3850215,,,DNA polymerase catalytic subunit
UL30,UL30,32707802,32707802,,,DNA polymerase catalytic subunit
UL30,UL30,2656967,2656967,,,DNA polymerase catalytic subunit
UL38,UL38,27815334,27815334,,,capsid triplex subunit 1
UL38,UL38,935573,935573,,,protein UL38
UL38,UL38,40524696,40524696,,,capsid triplex subunit 1
UL38,UL38,8223348,8223348,,,UL38
UL38,UL38,26828046,26828046,,,capsid triplex subunit 1
UL38,UL38,1487324,1487324,,5ZZ8,complexed 1:2 with capsid triplex subunit 2 to connect capsid hexons and pentons; involved in capsid morphogenesis
UL38,UL38,26887566,26887566,,,UL38 capsid triplex subunit 1
UL38,UL38,18533930,18533930,,,capsid triplex subunit 1
UL38,UL38,3850221,3850221,,,capsid triplex subunit 1
UL38,UL38,25026457,25026457,,,protein UL38
UL42,UL42,27815332,27815332,,,DNA polymerase processivity subunit
UL42,UL42,40524692,40524692,,,processivity factor for DNA polymerase
UL42,UL42,935576,935576,,,protein UL42
UL42,UL42,8223344,8223344,,,UL42
UL42,UL42,26828069,26828069,,,DNA polymerase processivity subunit
UL42,UL42,2952523,2952523,,,DNA polymerase processivity subunit
UL42,UL42,3239054,3239054,,,DNA polymerase processivity subunit
UL42,UL42,26887606,26887606,,,DNA polymerase processivity factor
UL42,UL42,3850225,3850225,,,DNA polymerase processivity subunit
UL42,UL42,25026459,25026459,,,protein UL42
UL5,UL5,27815367,27815367,,,helicase-primase helicase subunit
UL5,UL5,935532,935532,,,protein UL5
UL5,UL5,40524730,40524730,,,component of DNA helicase primase complex
UL5,UL5,8223383,8223383,,,UL5
UL5,UL5,26828091,26828091,,,helicase-primase helicase subunit
UL5,UL5,3190300,3190300,,,helicase-primase helicase subunit
UL5,UL5,3239030,3239030,,,helicase-primase helicase subunit
UL5,UL5,1487471,1487471,,,helicase-primase helicase subunit
UL5,UL5,18533896,18533896,,,helicase-primase helicase subunit
UL5,UL5,2656955,2656955,,,helicase-primase helicase subunit
UL52,UL52,27815321,27815321,,,helicase-primase primase subunit
UL52,UL52,935600,935600,,,DNA packaging protein UL32
UL52,UL52,40524682,40524682,,,UL52 component of DNA helicase/primase complex
UL52,UL52,8223332,8223332,,,UL52
UL52,UL52,26828098,26828098,,,helicase primase subunit
UL52,UL52,11464126,11464126,,,DNA packaging protein UL32
UL52,UL52,3077432,3077432,,,DNA packaging protein UL32
UL52,UL52,26887579,26887579,,,UL52 helicase-primase primase subunit
UL52,UL52,18533945,18533945,,,DNA replication protein
UL52,UL52,32707779,32707779,,,DNA replication protein
UL8,UL8,26828094,26828094,,,helicase-primase subunit
UL8,UL8,27815364,27815364,,,helicase-primase subunit
UL8,UL8,935536,935536,,,membrane glycoprotein UL8
UL8,UL8,40524727,40524727,,,component of DNA helicase/primase complex
UL8,UL8,8223380,8223380,,,UL8
UL8,UL8,26887542,26887542,,,helicase/primase complex associated protein UL8
UL8,UL8,18533899,18533899,,,helicase-primase subunit
UL8,UL8,3850240,3850240,,,helicase-primase subunit
UL8,UL8,2656975,2656975,,,helicase-primase subunit
UL8,UL8,32707825,32707825,,,helicase-primase subunit
UL9,UL9,27815363,27815363,,,DNA replication origin-binding helicase
UL9,UL9,40524726,40524726,,,DNA replication origin-binding helicase
UL9,UL9,935538,935538,,,membrane glycoprotein UL9
UL9,UL9,8223379,8223379,,,UL9
UL9,UL9,26828055,26828055,,,DNA replication origin-binding helicase
UL9,UL9,1487403,1487403,,,DNA replication origin-binding helicase
UL9,UL9,3077459,3077459,,,membrane glycoprotein UL9
UL9,UL9,1487475,1487475,,,DNA replication origin-binding helicase
UL9,UL9,26887543,26887543,,,DNA replication origin-binding helicase UL9
UL9,UL9,18533900,18533900,,,DNA replication origin-binding helicase
USF,usf,778989,778989,ENSCING00000008157,,transcription factor protein
USF,Usf,31384,31384,FBgn0029711,,Usf
V,v,32026,32026,FBgn0003965,4,vermilion
V,V,654844,654844,,,tryptophan oxygenase
V,V,1260612,1260612,,,baseplate assembly protein V
V,V,1460940,1460940,,,minor core protein
V,V,7047321,7047321,,,virion protein
V,V,5648824,5648824,,,structural protein
V,V,4643065,4643065,,,structural protein
V,V,7056560,7056560,,,virion protein
V,V,40093766,40093766,,,tail protein
V,V,18504821,18504821,,,baseplate assembly protein
V protein,v,32026,32026,FBgn0003965,4,vermilion
V protein,V,654844,654844,,,tryptophan oxygenase
V protein,V,1260612,1260612,,,baseplate assembly protein V
V protein,V,1460940,1460940,,,minor core protein
V protein,V,7047321,7047321,,,virion protein
V protein,V,5648824,5648824,,,structural protein
V protein,V,4643065,4643065,,,structural protein
V protein,V,7056560,7056560,,,virion protein
V protein,V,40093766,40093766,,,tail protein
V protein,V,18504821,18504821,,,baseplate assembly protein
vascular endothelial,VEGFD,2277,2277,ENSG00000165197,2,vascular endothelial growth factor D
vascular endothelial,VEGFB,7423,7423,ENSG00000173511,2C7W,vascular endothelial growth factor B
vascular endothelial,VEZF1,7716,7716,ENSG00000136451,,vascular endothelial zinc finger 1
vascular endothelial,VEGFC,7424,7424,ENSG00000150630,2X1W,vascular endothelial growth factor C
vascular endothelial,VEGFA,7422,7422,ENSG00000112715,1BJ1,vascular endothelial growth factor A
vascular endothelial growth factor,VEGFD,2277,2277,ENSG00000165197,2,vascular endothelial growth factor D
vascular endothelial growth factor,VEGFB,7423,7423,ENSG00000173511,2C7W,vascular endothelial growth factor B
vascular endothelial growth factor,VEGFC,7424,7424,ENSG00000150630,2X1W,vascular endothelial growth factor C
vascular endothelial growth factor,VEGFA,7422,7422,ENSG00000112715,1BJ1,vascular endothelial growth factor A
vascular endothelial growth factor 165,165,8676332,8676332,,,tRNA
vascular endothelial growth factor 165,165,8684113,8684113,,,hypothetical protein
vascular endothelial growth factor 165,165,11258146,11258146,,,hypothetical protein
vascular endothelial growth factor 165,165,26643693,26643693,,,tail sheath protein
vascular endothelial growth factor 165,165,6920869,6920869,,,tRNA
vascular endothelial growth factor 165,165,6920946,6920946,,,tRNA
vascular endothelial growth factor 165,165,6920526,6920526,,,tRNA
vascular endothelial growth factor 165,165,6921379,6921379,,,tRNA
vascular endothelial growth factor 165,165,6921611,6921611,,,tRNA
vascular endothelial growth factor 165,165,40081078,40081078,,,hypothetical protein
VEGF,vegf,100136118,100136118,ENSOMYG00000010298,,vascular endothelial growth factor precursor
VEGF,VEGF,100329011,100329011,,,vascular endothelial growth factor
Villin,VIL1,7429,7429,ENSG00000127831,1UNC,villin 1
Villin,VILL,50853,50853,ENSG00000136059,,villin like
villin,VIL1,7429,7429,ENSG00000127831,1UNC,villin 1
villin,VILL,50853,50853,ENSG00000136059,,villin like
VITF-3,SOPV-ELK-097,36841094,36841094,,,VITF-3
VITF-3,SOPV-ELK-113,36841110,36841110,,,VITF-3
VRP1,Vrp1,37521,37521,FBgn0243516,,Verprolin 1
WIP,SPOG_02611,25036934,25036934,SPOG_02611,,WIP protein
WIP,SOCG_03008,25031982,25031982,SOCG_03008,,WIP protein
XPD,Xpd,37414,37414,FBgn0261850,,Xeroderma pigmentosum D
XPD,XPD,39733005,39733005,,,"TFIIH basal transcription factor complex helicase XPD subunit, putative"
XPD,XPD,39868021,39868021,,,"TFIIH basal transcription factor complex helicase XPD subunit, putative"
