surface,symbol,_id,entrezgene,ensembl_id,pdb_id,name
protein phosphatase inhibitor 2,2,921009,921009,,,PBSX family terminase large subunit
protein phosphatase inhibitor 2,2,1732947,1732947,,,terminase large subunit
protein phosphatase inhibitor 2,2,2657174,2657174,,,terminase
protein phosphatase inhibitor 2,2,1259214,1259214,,,hypothetical protein
protein phosphatase inhibitor 2,2,2700963,2700963,,,terminase small subunit
protein phosphatase inhibitor 2,2,3416180,3416180,,,DNA end protector protein
protein phosphatase inhibitor 2,2,1262411,1262411,,,inhibitor of host bacterial RNA polymerase
protein phosphatase inhibitor 2,2,2777092,2777092,,,terminase large subunit
protein phosphatase type 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
protein phosphatase type 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
protein phosphatase type 1,1,920970,920970,,,portal protein
protein phosphatase type 1,1,1732943,1732943,,,P27 family terminase small subunit
protein phosphatase type 1,1,1259213,1259213,,,hypothetical protein
protein phosphatase type 1,1,2700962,2700962,,,HNH endonuclease
protein phosphatase type 1,1,2657180,2657180,,,adenylate kinase
protein phosphatase type 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
protein phosphatase type 1,1,1258857,1258857,,,gp1
protein phosphatase type 1,1,10323382,10323382,,,gp3 dNMP kinase
replication factor 1a,1a,988039,988039,,,1a protein
replication factor 1a,1a,7552466,7552466,,,1a protein
replication factor 1a,1a,59272513,59272513,,,Replicase polyprotein 1a
replication factor 1a,1a,8454344,8454344,,,1a protein
replication factor 1a,1a,3416602,3416602,,,1a protein
replication factor 1a,1a,6353560,6353560,,,ORF1a
replication factor 1a,1a,37620402,37620402,,,replicase
replication factor 1a,1a,59246478,59246478,,,Replicase polyprotein 1a
replication factor 1a,1a,13436224,13436224,,,replication protein 1a
replication factor 1a,1a,55060247,55060247,,,ORF1a polyprotein
retinoblastoma,rb1,101480728,101480728,ENSMZEG00005016009,,retinoblastoma 1
retinoblastoma,rb1,102776329,102776329,ENSNBRG00000018728,,retinoblastoma 1
retinoblastoma protein,NAEGRDRAFT_80903,8864517,8864517,,,retinoblastoma protein
retinoblastoma protein,MICPUCDRAFT_48829,9688889,9688889,,,retinoblastoma protein
retinoblastoma protein,MICPUN_64476,8249306,8249306,,,retinoblastoma protein
retinol-binding protein,RBP5,83758,83758,,1GGL,retinol binding protein 5
retinol-binding protein,RBP1,5947,5947,ENSG00000114115,5H8T,retinol binding protein 1
retinol-binding protein,RBP2,5948,5948,ENSG00000114113,2RCQ,retinol binding protein 2
retinol-binding protein,RBP7,116362,116362,ENSG00000162444,1LPJ,retinol binding protein 7
retinol-binding protein,RBP3,5949,5949,ENSG00000265203,,retinol binding protein 3
retinol-binding protein,RBP4,5950,5950,ENSG00000138207,1BRP,retinol binding protein 4
rhodanese,EXE55_RS18620,58137958,58137958,,,rhodanese
rhodanese,IR196_RS19920,61318278,61318278,,,rhodanese
rhodanese,HBA19_RS05615,56890903,56890903,,,rhodanese
rhodanese,B9N54_RS02120,60839639,60839639,,,rhodanese
rhodanese,FOC38_RS16665,58048590,58048590,,,rhodanese
rhodanese,AET41_RS13215,67420517,67420517,,,rhodanese
rhodanese,AMC88_RS16985,45958713,45958713,,,rhodanese
rhodanese,HED66_RS18775,60851005,60851005,,,rhodanese
rhodanese,C7M65_RS05260,66713526,66713526,,,rhodanese
rhodanese,CEP64_RS19700,33958077,33958077,,,rhodanese
serine-threonine phosphatase 2A,2a,988040,988040,,,2a protein
serine-threonine phosphatase 2A,2a,7552469,7552469,,,2a protein
serine-threonine phosphatase 2A,2a,8454346,8454346,,,2a protein
serine-threonine phosphatase 2A,2a,3416603,3416603,,,2a protein
serine-threonine phosphatase 2A,2a,37620400,37620400,,,replicase
serine-threonine phosphatase 2A,2a,13436226,13436226,,,replication protein 2a
serine-threonine phosphatase 2A catalytic subunit,2a,988040,988040,,,2a protein
serine-threonine phosphatase 2A catalytic subunit,2a,7552469,7552469,,,2a protein
serine-threonine phosphatase 2A catalytic subunit,2a,8454346,8454346,,,2a protein
serine-threonine phosphatase 2A catalytic subunit,2a,3416603,3416603,,,2a protein
serine-threonine phosphatase 2A catalytic subunit,2a,37620400,37620400,,,replicase
serine-threonine phosphatase 2A catalytic subunit,2a,13436226,13436226,,,replication protein 2a
simian virus 40 T antigen,T,20997,20997,ENSMUSG00000062327,,"brachyury, T-box transcription factor T"
simian virus 40 T antigen,t,20998,20998,,,t-complex
stromelysin-3,LOC102298207,102298207,102298207,ENSHBUG00000010604,,stromelysin-3
stromelysin-3,LOC102314268,102314268,102314268,ENSHBUG00000006617,,stromelysin-3
stromelysin-3,LOC104928042,104928042,104928042,ENSLCRG00005023372,,stromelysin-3
stromelysin-3,LOC105925726,105925726,105925726,ENSFHEG00000006581,,stromelysin-3
stromelysin-3,LOC108228590,108228590,108228590,ENSKMAG00000001041,,stromelysin-3
stromelysin-3,LOC110525508,110525508,110525508,ENSOMYG00000012221,,stromelysin-3
stromelysin-3,LOC110509487,110509487,110509487,ENSOMYG00000025913,,stromelysin-3
stromelysin-3,str-3,100049223,100049223,ENSORLG00000012407,,stromelysin-3
stromelysin-3,LOC112248342,112248342,112248342,ENSOTSG00005007492,,stromelysin-3
stromelysin-3,LOC101475345,101475345,101475345,ENSMZEG00005011166,,stromelysin-3
syndecan,SDC3,9672,9672,ENSG00000162512,,syndecan 3
syndecan,SDC2,6383,6383,ENSG00000169439,6,syndecan 2
syndecan,SDC4,6385,6385,ENSG00000124145,1EJP,syndecan 4
syndecan,SDC1,6382,6382,ENSG00000115884,4GVC,syndecan 1
tapasin,LOC101473702,101473702,101473702,ENSMZEG00005004351,,tapasin
tapasin,LOC109907531,109907531,109907531,ENSOKIG00005048300,,tapasin
tapasin,LOC102311079,102311079,102311079,ENSHBUG00000011934,,tapasin
tapasin,LOC117434190,117434190,117434190,,,tapasin
tapasin,LOC105892099,105892099,105892099,,,tapasin
tapasin,LOC118536660,118536660,118536660,,,tapasin
tapasin,LOC109903613,109903613,109903613,,,tapasin
tapasin,LOC102292891,102292891,102292891,,,tapasin
tapasin,LOC111954940,111954940,111954940,,,tapasin
tapasin,LOC109198742,109198742,109198742,,,tapasin
transforming growth factor beta,betA,60681909,60681909,,,choline dehydrogenase
transforming growth factor beta,betA,61051597,61051597,,,choline dehydrogenase
transforming growth factor beta,betA,60253976,60253976,,,choline dehydrogenase
transforming growth factor beta,betA,45956561,45956561,,,choline dehydrogenase
transforming growth factor beta,betA,58138987,58138987,,,choline dehydrogenase
transforming growth factor beta,betA,66383652,66383652,,,choline dehydrogenase
transforming growth factor beta,betA,58391691,58391691,,,choline dehydrogenase
transforming growth factor beta,betA,61316828,61316828,,,choline dehydrogenase
transforming growth factor beta,betA,61635557,61635557,,,choline dehydrogenase
transforming growth factor beta,betA,60851331,60851331,,,choline dehydrogenase
transforming growth factor-beta,TGFB3,7043,7043,ENSG00000119699,1KTZ,transforming growth factor beta 3
transforming growth factor-beta,TGFBI,7045,7045,ENSG00000120708,1X3B,transforming growth factor beta induced
transforming growth factor-beta,TGFB1,7040,7040,ENSG00000105329,1KLA,transforming growth factor beta 1
transforming growth factor-beta,TGFB2,7042,7042,ENSG00000092969,1TFG,transforming growth factor beta 2
transforming growth factor-beta 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
transforming growth factor-beta 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
transforming growth factor-beta 1,1,920970,920970,,,portal protein
transforming growth factor-beta 1,1,1732943,1732943,,,P27 family terminase small subunit
transforming growth factor-beta 1,1,1259213,1259213,,,hypothetical protein
transforming growth factor-beta 1,1,2700962,2700962,,,HNH endonuclease
transforming growth factor-beta 1,1,2657180,2657180,,,adenylate kinase
transforming growth factor-beta 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
transforming growth factor-beta 1,1,1258857,1258857,,,gp1
transforming growth factor-beta 1,1,10323382,10323382,,,gp3 dNMP kinase
trk,trk,34376,34376,FBgn0003751,,trunk
trkA,trkA,56453389,56453389,,,Trk system potassium transporter TrkA
trkA,trkA,57752442,57752442,,,Trk system potassium transporter TrkA
trkA,trkA,61224586,61224586,,,Trk system potassium transporter TrkA
trkA,trkA,61636047,61636047,,,Trk system potassium transporter TrkA
trkA,trkA,63996851,63996851,,,Trk system potassium transporter TrkA
trkA,trkA,61281785,61281785,,,Trk system potassium transporter TrkA
trkA,trkA,60897178,60897178,,,Trk system potassium transporter TrkA
trkA,trkA,64441058,64441058,,,Trk system potassium transporter TrkA
trkA,trkA,49970634,49970634,,,Trk system potassium transporter TrkA
trkA,trkA,61317338,61317338,,,Trk system potassium transporter TrkA
trypsin,Try4,22074,22074,ENSMUSG00000054106,,trypsin 4
trypsin,Try10,436522,436522,ENSMUSG00000071521,,trypsin 10
trypsin,Try5,103964,103964,ENSMUSG00000036938,,trypsin 5
tumor necrosis factor alpha,alpha,12216924,12216924,,,alpha 1 protein;alpha 2 protein
tumor necrosis factor alpha,alpha,26123214,26123214,,,alpha 1 protein;alpha 2 protein
tumor necrosis factor alpha,alpha,911731,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
tumor necrosis factor alpha,alpha,26122868,26122868,,,alpha1 protein;alpha2 protein
tumor necrosis factor alpha,alpha,21011880,21011880,,,alpha1 protein;alpha2 protein
tumor necrosis factor alpha,alpha,12218647,12218647,,,alpha 1 protein;alpha 2 protein
tumor necrosis factor alpha,alpha,21011848,21011848,,,alpha1 protein;alpha2 protein
tumor necrosis factor alpha,alpha,20964419,20964419,,,alpha 1 protein;alpha 2 protein
tumor necrosis factor-alpha,tnfa,100169660,100169660,ENSCING00000008162,,tumor necrosis factor alpha
tumor necrosis factor-alpha,tnf-alpha,100137091,100137091,,,tumor necrosis factor alpha
tumor necrosis factor-alpha,LOC100136509,100136509,100136509,ENSSSAG00000044993,,tumor necrosis factor alpha
tumour necrosis factors (TNF) alpha,alpha,12216924,12216924,,,alpha 1 protein;alpha 2 protein
tumour necrosis factors (TNF) alpha,alpha,26123214,26123214,,,alpha 1 protein;alpha 2 protein
tumour necrosis factors (TNF) alpha,alpha,911731,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
tumour necrosis factors (TNF) alpha,alpha,26122868,26122868,,,alpha1 protein;alpha2 protein
tumour necrosis factors (TNF) alpha,alpha,21011880,21011880,,,alpha1 protein;alpha2 protein
tumour necrosis factors (TNF) alpha,alpha,12218647,12218647,,,alpha 1 protein;alpha 2 protein
tumour necrosis factors (TNF) alpha,alpha,21011848,21011848,,,alpha1 protein;alpha2 protein
tumour necrosis factors (TNF) alpha,alpha,20964419,20964419,,,alpha 1 protein;alpha 2 protein
type 1 protein phosphatase,1,1262422,1262422,,,T3/T7-like RNA polymerase
type 1 protein phosphatase,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
type 1 protein phosphatase,1,920970,920970,,,portal protein
type 1 protein phosphatase,1,1732943,1732943,,,P27 family terminase small subunit
type 1 protein phosphatase,1,1259213,1259213,,,hypothetical protein
type 1 protein phosphatase,1,2700962,2700962,,,HNH endonuclease
type 1 protein phosphatase,1,2657180,2657180,,,adenylate kinase
type 1 protein phosphatase,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
type 1 protein phosphatase,1,1258857,1258857,,,gp1
type 1 protein phosphatase,1,10323382,10323382,,,gp3 dNMP kinase
type I interferon-receptor,I,1260615,1260615,,,tail protein I
type I interferon-receptor,I,6775101,6775101,,,PI
type I interferon-receptor,I,1260934,1260934,,,DNA polymerase
type I interferon-receptor,I,8658843,8658843,,,protease
type I interferon-receptor,I,7020955,7020955,,,hypothetical protein I
type I interferon-receptor,I,3707888,3707888,,,DNA polymerase
type I interferon-receptor,I,40093773,40093773,,,tail assembly protein
type I interferon-receptor,I,18504818,18504818,,,baseplate assembly protein
type I interferon-receptor,I,1261864,1261864,,,assembly protein
type I interferon-receptor,I,2703515,2703515,,,tail assembly protein
type II cAMP-dependent protein kinase,II,1260890,1260890,,,replication initiation protein
type II cAMP-dependent protein kinase,II,3707873,3707873,,,receptor binding
type II cAMP-dependent protein kinase,II,1260937,1260937,,,receptor binding
type II cAMP-dependent protein kinase,II,912256,912256,,,hypothetical protein
type II cAMP-dependent protein kinase,II,43131477,43131477,,,replication endonuclease
type II cAMP-dependent protein kinase,II,927328,927328,,,replication initiation protein
vascular endothelial growth factor,VEGFD,2277,2277,ENSG00000165197,2,vascular endothelial growth factor D
vascular endothelial growth factor,VEGFB,7423,7423,ENSG00000173511,2C7W,vascular endothelial growth factor B
vascular endothelial growth factor,VEGFC,7424,7424,ENSG00000150630,2X1W,vascular endothelial growth factor C
vascular endothelial growth factor,VEGFA,7422,7422,ENSG00000112715,1BJ1,vascular endothelial growth factor A
viral protein 16,16,18990014,18990014,,,major tail protein
viral protein 16,16,2610649,2610649,,3TXQ,small terminase protein
viral protein 16,16,920998,920998,,,DNA transfer protein
viral protein 16,16,2700977,2700977,,,tail assembly chaperone
viral protein 16,16,2657160,2657160,,,hypothetical protein
viral protein 16,16,1259228,1259228,,,hypothetical protein
viral protein 16,16,1262393,1262393,,,internal virion protein D
viral protein 16,16,3416363,3416363,,,small terminase protein
viral protein 16,16,2777116,2777116,,,16
viral protein 16,16,4156515,4156515,,,small terminase protein
